Date,Ticker,Prediction
2026-04-07,VB,276.7286515748525
2026-04-08,VB,276.7866015649523
2026-04-09,VB,276.84455155505213
2026-04-10,VB,276.90250154515195
2026-04-13,VB,276.96045153525176
2026-04-14,VB,277.0184015253516
2026-04-15,VB,277.0763515154514
2026-04-16,VB,277.13430150555115
2026-04-17,VB,277.19225149565096
2026-04-20,VB,277.2502014857508
2026-04-21,VB,277.3081514758506
2026-04-22,VB,277.3661014659504
2026-04-23,VB,277.4240514560502
2026-04-24,VB,277.48200144615004
2026-04-27,VB,277.53995143624985
2026-04-28,VB,277.59790142634967
2026-04-29,VB,277.6558514164495
2026-04-30,VB,277.7138014065493
2026-05-01,VB,277.7717513966491
2026-05-04,VB,277.8297013867489
2026-05-05,VB,277.88765137684874
2026-05-06,VB,277.94560136694855
2026-05-07,VB,278.00355135704837
2026-05-08,VB,278.0615013471482
2026-05-11,VB,278.119451337248
2026-05-12,VB,278.17740132734775
2026-05-13,VB,278.23535131744757
2026-05-14,VB,278.2933013075474
2026-05-15,VB,278.3512512976472
2026-05-18,VB,278.409201287747
2026-05-19,VB,278.4671512778468
2026-05-20,VB,278.52510126794664
2026-05-21,VB,278.58305125804645
2026-05-22,VB,278.64100124814627
2026-05-25,VB,278.6989512382461
2026-05-26,VB,278.7569012283459
2026-05-27,VB,278.8148512184457
2026-05-28,VB,278.8728012085455
2026-05-29,VB,278.93075119864534
2026-06-01,VB,278.98870118874515
2026-06-02,VB,279.04665117884497
2026-06-03,VB,279.1046011689448
2026-06-04,VB,279.1625511590446
2026-06-05,VB,279.2205011491444
2026-06-08,VB,279.27845113924417
2026-06-09,VB,279.336401129344
2026-06-10,VB,279.3943511194438
2026-06-11,VB,279.4523011095436
2026-06-12,VB,279.5102510996434
2026-06-15,VB,279.56820108974324
2026-06-16,VB,279.62615107984305
2026-06-17,VB,279.68410106994287
2026-06-18,VB,279.7420510600427
2026-06-19,VB,279.8000010501425
2026-06-22,VB,279.8579510402423
2026-06-23,VB,279.9159010303421
2026-06-24,VB,279.97385102044194
2026-06-25,VB,280.03180101054176
2026-06-26,VB,280.08975100064157
2026-06-29,VB,280.1477009907414
2026-06-30,VB,280.20565098084114
2026-07-01,VB,280.26360097094096
2026-07-02,VB,280.32155096104077
2026-07-03,VB,280.3795009511406
2026-07-06,VB,280.4374509412404
2026-07-07,VB,280.4954009313402
2026-07-08,VB,280.55335092144
2026-07-09,VB,280.61130091153984
2026-03-06,VGK,86.60291176786166
2026-03-09,VGK,86.61785737828149
2026-03-10,VGK,86.63305245117334
2026-03-11,VGK,86.64816024211963
2026-03-12,VGK,86.66328890956781
2026-03-13,VGK,86.67841331907525
2026-03-16,VGK,86.69353853230548
2026-03-17,VGK,86.7086635979842
2026-03-18,VGK,86.72378869056934
2026-03-19,VGK,86.73891377823523
2026-03-20,VGK,86.75403886680472
2026-03-23,VGK,86.76916395520765
2026-03-24,VGK,86.78428904364132
2026-03-25,VGK,86.79941413206933
2026-03-26,VGK,86.81453922049838
2026-03-27,VGK,86.82966430892724
2026-03-30,VGK,86.84478939735614
2026-03-31,VGK,86.85991448578501
2026-04-01,VGK,86.8750395742139
2026-04-02,VGK,86.89016466264279
2026-04-03,VGK,86.90528975107168
2026-04-06,VGK,86.92041483950057
2026-04-07,VGK,86.93553992792945
2026-04-08,VGK,86.95066501635834
2026-04-09,VGK,86.96579010478723
2026-04-10,VGK,86.98091519321612
2026-04-13,VGK,86.99604028164501
2026-04-14,VGK,87.0111653700739
2026-04-15,VGK,87.02629045850279
2026-04-16,VGK,87.04141554693167
2026-04-17,VGK,87.05654063536056
2026-04-20,VGK,87.07166572378945
2026-04-21,VGK,87.08679081221834
2026-04-22,VGK,87.10191590064721
2026-04-23,VGK,87.1170409890761
2026-04-24,VGK,87.13216607750499
2026-04-27,VGK,87.14729116593388
2026-04-28,VGK,87.16241625436277
2026-04-29,VGK,87.17754134279166
2026-04-30,VGK,87.19266643122054
2026-05-01,VGK,87.20779151964943
2026-05-04,VGK,87.22291660807832
2026-05-05,VGK,87.23804169650721
2026-05-06,VGK,87.2531667849361
2026-05-07,VGK,87.26829187336499
2026-05-08,VGK,87.28341696179388
2026-05-11,VGK,87.29854205022276
2026-05-12,VGK,87.31366713865165
2026-05-13,VGK,87.32879222708054
2026-05-14,VGK,87.34391731550942
2026-05-15,VGK,87.3590424039383
2026-05-18,VGK,87.37416749236719
2026-05-19,VGK,87.38929258079608
2026-05-20,VGK,87.40441766922497
2026-05-21,VGK,87.41954275765386
2026-05-22,VGK,87.43466784608275
2026-05-25,VGK,87.44979293451163
2026-05-26,VGK,87.46491802294052
2026-05-27,VGK,87.48004311136941
2026-05-28,VGK,87.4951681997983
2026-05-29,VGK,87.51029328822719
2026-06-01,VGK,87.52541837665608
2026-06-02,VGK,87.54054346508497
2026-06-03,VGK,87.55566855351385
2026-06-04,VGK,87.57079364194274
2026-06-05,VGK,87.58591873037162
2026-06-08,VGK,87.6010438188005
2026-06-09,VGK,87.6161689072294
2026-06-10,VGK,87.63129399565828
2026-06-11,VGK,87.64641908408717
2026-06-12,VGK,87.66154417251606
2026-06-15,VGK,87.67666926094495
2026-06-16,VGK,87.69179434937384
2026-06-17,VGK,87.70691943780272
2026-06-18,VGK,87.72204452623161
2026-06-19,VGK,87.7371696146605
2026-06-22,VGK,87.75229470308939
2026-06-23,VGK,87.76741979151828
2026-06-24,VGK,87.78254487994717
2026-06-25,VGK,87.79766996837606
2026-06-26,VGK,87.81279505680494
2026-06-29,VGK,87.82792014523382
2026-06-30,VGK,87.8430452336627
2026-07-01,VGK,87.8581703220916
2026-07-02,VGK,87.87329541052048
2026-07-03,VGK,87.88842049894937
2026-07-06,VGK,87.90354558737826
2026-07-07,VGK,87.91867067580715
2026-07-08,VGK,87.93379576423604
2026-07-09,VGK,87.94892085266493
